0, 6.67
1, 0.00
2, 0.00
3, 0.00
4, 0.00
5, 0.00
6, 0.00
7, 0.00
8, 0.00
9, 0.00
10, 0.00
11, 0.00
12, 0.00
13, 0.00
14, 0.00
15, 0.00
16, 0.00
17, 0.00
18, 0.00
19, 0.00
20, 0.00
21, 0.00
22, 0.00
23, 0.00
24, 0.00
25, 0.00
26, 0.00
27, 0.00
28, 0.00
29, 0.00
30, 0.00
31, 0.00
32, 0.00
33, 0.00
34, 0.00
35, 0.00
36, 0.00
37, 0.00
38, 0.00
39, 0.00
40, 0.00
41, 0.00
42, 0.00
43, 0.00
44, 0.00
45, 0.00
46, 0.00
47, 0.00
48, 0.00
49, 0.00
50, 0.00
51, 0.00
52, 0.00
53, 0.00
54, 0.00
55, 0.00
56, 0.00
57, 0.00
58, 0.00
59, 0.00
60, 0.00
61, 0.00
62, 0.00
63, 0.00
64, 0.00
65, 0.00
66, 0.00
67, 0.00
68, 0.00
69, 0.00
70, 0.00
71, 0.00
72, 0.00
73, 0.00
74, 0.00
75, 0.00
76, 0.00
77, 0.00
78, 0.00
79, 0.00
80, 0.00
81, 0.00
82, 0.00
83, 0.00
84, 0.00
85, 0.00
86, 0.00
87, 0.00
88, 0.00
89, 0.00
90, 0.00
91, 0.00
92, 0.00
93, 0.00
94, 0.00
95, 0.00
96, 0.00
97, 0.00
98, 0.00
99, 0.00
100, 0.00
101, 0.00
102, 0.00
103, 0.00
104, 0.00
105, 0.00
106, 0.00
107, 0.00
108, 0.00
109, 0.00
110, 0.00
111, 0.00
112, 0.00
113, 0.00
114, 0.00
115, 0.00
116, 0.00
117, 0.00
118, 0.00
119, 0.00
120, 0.00
121, 0.00
122, 0.00
123, 0.00
124, 0.00
125, 0.00
126, 53.33
127, 0.00
128, 0.00
129, 0.00
130, 0.00
131, 0.00
132, 0.00
133, 0.00
134, 0.00
135, 0.00
136, 0.00
137, 0.00
138, 0.00
139, 0.00
140, 0.00
141, 0.00
142, 0.00
143, 66.67
144, 180.00
145, 180.00
146, 200.00
147, 206.67
148, 206.67
149, 206.67
150, 220.00
151, 213.33
152, 213.33
153, 226.67
154, 220.00
155, 233.33
156, 226.67
157, 233.33
158, 233.33
159, 233.33
160, 240.00
161, 240.00
162, 246.67
163, 246.67
164, 246.67
165, 260.00
166, 260.00
167, 260.00
168, 266.67
169, 266.67
170, 266.67
171, 273.33
172, 280.00
173, 280.00
174, 293.33
175, 293.33
176, 286.67
177, 293.33
178, 300.00
179, 293.33
180, 300.00
181, 293.33
182, 300.00
183, 306.67
184, 293.33
185, 326.67
186, 320.00
187, 326.67
188, 306.67
189, 333.33
190, 326.67
191, 313.33
192, 326.67
193, 320.00
194, 333.33
195, 346.67
196, 340.00
197, 360.00
198, 446.67
199, 406.67
200, 373.33
201, 366.67
202, 360.00
203, 340.00
204, 353.33
205, 346.67
206, 346.67
207, 346.67
208, 353.33
209, 353.33
210, 353.33
211, 360.00
212, 353.33
213, 373.33
214, 380.00
215, 360.00
216, 380.00
217, 373.33
218, 366.67
219, 373.33
220, 380.00
221, 366.67
222, 380.00
223, 386.67
224, 380.00
225, 386.67
226, 386.67
227, 380.00
228, 380.00
229, 386.67
230, 386.67
231, 386.67
232, 400.00
233, 386.67
234, 406.67
235, 393.33
236, 406.67
237, 420.00
238, 406.67
239, 406.67
240, 413.33
241, 400.00
242, 406.67
243, 413.33
244, 413.33
245, 440.00
246, 433.33
247, 426.67
248, 433.33
249, 433.33
250, 420.00
251, 420.00
252, 426.67
253, 433.33
254, 466.67
255, 466.67
256, 460.00
257, 426.67
258, 440.00
259, 446.67
260, 440.00
261, 446.67
262, 453.33
263, 426.67
264, 453.33
265, 453.33
266, 493.33
267, 473.33
268, 453.33
269, 453.33
270, 446.67
271, 446.67
272, 440.00
273, 466.67
274, 460.00
275, 460.00
276, 453.33
277, 546.67
278, 560.00
279, 533.33
280, 480.00
281, 466.67
282, 460.00
283, 466.67
284, 453.33
285, 473.33
286, 486.67
287, 526.67
288, 480.00
289, 513.33
290, 500.00
291, 466.67
292, 480.00
293, 493.33
294, 480.00
295, 473.33
296, 473.33
297, 493.33
298, 560.00
299, 526.67
300, 493.33
301, 493.33
302, 486.67
303, 513.33
304, 493.33
305, 480.00
306, 486.67
307, 500.00
308, 520.00
309, 493.33
310, 486.67
311, 486.67
312, 493.33
313, 500.00
314, 500.00
315, 493.33
316, 500.00
317, 500.00
318, 500.00
319, 506.67
320, 500.00
321, 520.00
322, 513.33
323, 520.00
324, 513.33
325, 520.00
326, 520.00
327, 506.67
328, 520.00
329, 526.67
330, 520.00
331, 513.33
332, 513.33
333, 533.33
334, 513.33
335, 513.33
336, 513.33
337, 526.67
338, 520.00
339, 533.33
340, 520.00
