0, 0.00
1, 493.33
2, 700.00
3, 706.67
4, 386.67
5, 333.33
6, 346.67
7, 666.67
8, 666.67
9, 686.67
10, 720.00
11, 706.67
12, 720.00
13, 720.00
14, 713.33
15, 713.33
16, 660.00
17, 660.00
18, 653.33
19, 526.67
20, 526.67
21, 533.33
22, 700.00
23, 706.67
24, 686.67
25, 733.33
26, 733.33
27, 746.67
28, 593.33
29, 580.00
30, 573.33
31, 733.33
32, 740.00
33, 733.33
34, 453.33
35, 433.33
36, 420.00
37, 666.67
38, 680.00
39, 673.33
40, 560.00
41, 553.33
42, 566.67
43, 706.67
44, 733.33
45, 740.00
46, 473.33
47, 446.67
48, 453.33
49, 633.33
50, 660.00
51, 653.33
52, 686.67
53, 693.33
54, 686.67
55, 640.00
56, 620.00
57, 633.33
58, 280.00
59, 226.67
60, 240.00
61, 400.00
62, 426.67
63, 440.00
64, 713.33
65, 713.33
66, 720.00
67, 680.00
68, 686.67
69, 686.67
70, 693.33
71, 686.67
72, 693.33
73, 686.67
74, 700.00
75, 693.33
76, 613.33
77, 613.33
78, 613.33
79, 653.33
80, 666.67
81, 666.67
82, 333.33
83, 266.67
84, 280.00
85, 680.00
86, 706.67
87, 706.67
88, 293.33
89, 200.00
90, 206.67
91, 500.00
92, 540.00
93, 540.00
94, 493.33
95, 493.33
96, 493.33
97, 506.67
98, 500.00
99, 500.00
100, 713.33
101, 726.67
102, 713.33
103, 740.00
104, 720.00
105, 720.00
106, 453.33
107, 426.67
108, 433.33
109, 486.67
110, 500.00
111, 493.33
112, 400.00
113, 380.00
114, 373.33
115, 566.67
116, 586.67
117, 586.67
118, 586.67
119, 593.33
120, 586.67
121, 660.00
122, 660.00
123, 660.00
124, 706.67
125, 706.67
126, 700.00
127, 400.00
128, 346.67
129, 353.33
130, 453.33
131, 466.67
132, 460.00
133, 520.00
134, 526.67
135, 533.33
136, 613.33
137, 626.67
138, 613.33
139, 673.33
140, 673.33
141, 673.33
142, 686.67
143, 700.00
144, 686.67
145, 660.00
146, 640.00
147, 646.67
148, 726.67
149, 700.00
150, 700.00
151, 446.67
152, 433.33
153, 426.67
154, 353.33
155, 333.33
156, 340.00
157, 693.33
158, 706.67
159, 713.33
160, 300.00
161, 233.33
162, 233.33
163, 380.00
164, 380.00
165, 386.67
166, 600.00
167, 620.00
168, 613.33
169, 700.00
170, 700.00
171, 713.33
172, 360.00
173, 313.33
174, 333.33
175, 480.00
176, 486.67
177, 500.00
178, 473.33
179, 466.67
180, 460.00
181, 386.67
182, 373.33
183, 380.00
184, 693.33
185, 706.67
186, 713.33
187, 680.00
188, 660.00
189, 666.67
190, 346.67
191, 300.00
192, 306.67
193, 673.33
194, 673.33
195, 686.67
196, 713.33
197, 720.00
198, 706.67
199, 660.00
200, 646.67
201, 660.00
202, 520.00
203, 500.00
204, 506.67
205, 740.00
206, 740.00
207, 746.67
208, 226.67
209, 113.33
210, 100.00
211, 380.00
212, 433.33
213, 433.33
214, 380.00
215, 346.67
216, 346.67
217, 426.67
218, 440.00
219, 446.67
220, 406.67
221, 426.67
222, 413.33
223, 700.00
224, 720.00
225, 726.67
226, 626.67
227, 606.67
228, 620.00
229, 313.33
230, 260.00
231, 253.33
232, 506.67
233, 540.00
234, 546.67
235, 486.67
236, 460.00
237, 453.33
238, 513.33
239, 533.33
240, 533.33
241, 246.67
242, 186.67
243, 180.00
244, 200.00
245, 200.00
246, 200.00
247, 693.33
248, 713.33
249, 713.33
250, 720.00
251, 693.33
252, 706.67
253, 433.33
254, 393.33
255, 393.33
256, 420.00
257, 433.33
258, 413.33
259, 713.33
260, 726.67
261, 726.67
262, 613.33
263, 606.67
264, 620.00
265, 653.33
266, 673.33
267, 660.00
268, 606.67
269, 613.33
270, 613.33
271, 406.67
272, 386.67
273, 373.33
274, 693.33
275, 720.00
276, 713.33
277, 446.67
278, 413.33
279, 413.33
280, 733.33
281, 740.00
282, 740.00
283, 660.00
284, 640.00
285, 653.33
286, 493.33
287, 473.33
288, 480.00
289, 693.33
290, 700.00
291, 693.33
292, 633.33
293, 640.00
294, 633.33
295, 446.67
296, 433.33
297, 433.33
298, 500.00
299, 493.33
300, 506.67
301, 306.67
302, 266.67
303, 266.67
304, 260.00
305, 253.33
306, 260.00
307, 673.33
308, 693.33
309, 713.33
310, 653.33
311, 666.67
312, 653.33
313, 326.67
314, 260.00
315, 266.67
316, 700.00
317, 726.67
318, 713.33
319, 706.67
320, 713.33
321, 706.67
322, 513.33
323, 513.33
324, 513.33
325, 593.33
326, 613.33
327, 613.33
328, 713.33
